Customer ID,frequency,monetary_total,n_purchase_days,n_orders_items,recency,tenure_days,customer_age,aov,rev_30d,rev_90d,rev_180d,rev_365d,revenue_growth_rate,revenue_trend_ratio,freq_rate,maturity,recent_ratio,avg_basket_rev,avg_basket_qty,avg_uniq_prods,max_order,order_cv,n_orders,q4_frac,weekend_ratio,fav_dow,n_countries,is_uk,cancel_count,return_rate,actual_holdout,pred_3stage,pred_xgb,p_buy,pred_tier,segment,health_score,health_grade
14231.0,1,309.91,1,201,76,1,76,309.91,0.0,309.91,309.91,309.91,0.0,0.0,0.5,0.012987012987012988,0.9967836351355698,309.91,201.0,19.0,309.91,0.0,1,0.0,0.0,2,1,1,2.0,1.0,617.95,391.1150814514258,209.53235,0.6555784,1,Growth,17.7,F
14233.0,3,1441.55,3,581,91,179,270,480.51666666666665,0.0,0.0,404.35,1441.55,0.0,0.0,0.016666666666666666,0.01107011070110701,0.0,480.5166666666667,193.66666666666666,12.666666666666666,611.9000000000001,0.2372970087718844,3,0.0,0.0,2,1,1,3.0,0.75,959.1,859.5808033674839,395.5457,0.81347865,2,Growth,17.1,F
14235.0,4,1573.1299999999999,3,1055,124,122,245,393.28249999999997,0.0,0.0,505.47,1573.1299999999999,0.0,0.0,0.032520325203252036,0.012195121951219513,0.0,393.2825,263.75,17.25,693.48,0.721869497625054,4,0.0,0.0,2,1,1,1.0,0.2,1264.55,385.94036637039244,287.9605,0.6430057,1,Growth,15.4,F
14236.0,3,1064.48,3,464,57,75,131,354.82666666666665,0.0,539.8,1064.48,1064.48,0.028762745396438687,1.0287627453964387,0.039473684210526314,0.022727272727272728,0.5066261215602357,354.82666666666665,154.66666666666666,10.666666666666666,539.8,0.46360605686133044,3,0.5066261215602358,0.0,3,1,1,2.0,0.5,189.3,153.272559995763,357.90707,0.8116474,0,Growth,19.1,F
14237.0,1,310.14,1,200,216,1,216,310.14,0.0,0.0,0.0,310.14,0.0,0.0,0.5,0.004608294930875576,0.0,310.14,200.0,17.0,310.14,0.0,1,0.0,0.0,2,1,1,1.0,0.5,161.0,81.38610275385417,112.304344,0.49018234,0,Growth,9.9,F
14238.0,2,287.38,2,78,288,73,360,143.69,0.0,0.0,0.0,287.38,0.0,0.0,0.02702702702702703,0.00554016620498615,0.0,143.69,39.0,2.5,159.1,0.15061877805079407,2,0.5517026146057284,0.4,0,1,1,0.0,0.0,146.85,98.73483716034752,68.24841,0.68431985,0,Growth,6.1,F
14239.0,10,1882.3200000000002,10,736,57,304,360,188.23200000000003,0.0,419.61,731.9100000000001,1882.3200000000002,0.34251516118736036,1.3425151611873603,0.03278688524590164,0.027700831024930747,0.2228033472803347,188.23200000000003,73.6,9.8,419.61,0.570640178949348,10,0.3367245077841259,0.1326530612244898,0,1,1,3.0,0.2727272727272727,1295.04,1120.9156023964315,661.7311,0.94164664,2,Growth,20.5,D
14240.0,1,357.15,1,237,49,1,49,357.15,0.0,357.15,357.15,357.15,0.0,0.0,0.5,0.02,0.9972078737958956,357.15,237.0,19.0,357.15,0.0,1,0.9972078737958956,0.0,1,1,1,0.0,0.0,226.85,69.01476151044335,89.47942,0.30502215,0,Growth,19.2,F
14241.0,1,120.0,1,96,322,1,322,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.5,0.0030959752321981426,0.0,120.0,96.0,2.0,120.0,0.0,1,0.0,0.0,1,1,1,0.0,0.0,0.0,18.18177948492746,60.859093,0.09782057,0,At Risk,4.1,F
14243.0,7,4628.9800000000005,7,2410,1,101,102,661.2828571428572,759.35,2068.58,4628.9800000000005,4628.9800000000005,-0.19201218083860394,0.8079878191613961,0.06862745098039216,0.06796116504854369,0.44677946772988214,661.2828571428572,344.2857142857143,31.714285714285715,2560.4,1.2738285307956627,7,0.329331876163612,0.16666666666666666,4,1,1,6.0,0.75,1513.07,1628.934944129418,1650.824,0.9886447,2,High Value,22.8,D
14244.0,1,366.41999999999996,1,814,286,1,286,366.41999999999996,0.0,0.0,0.0,366.41999999999996,0.0,0.0,0.5,0.003484320557491289,0.0,366.41999999999996,814.0,16.0,366.41999999999996,0.0,1,0.0,0.0,2,1,1,1.0,0.5,0.0,182.70788017808627,592.74866,0.28324297,1,At Risk,6.1,F
14247.0,4,616.79,4,331,30,147,177,154.1975,0.0,299.81,616.79,616.79,-0.05399710673627277,0.9460028932637272,0.02702702702702703,0.02247191011235955,0.48529435568720763,154.1975,82.75,22.25,184.35,0.20788975985323271,4,0.19529289888149692,1.0,6,1,1,1.0,0.2,136.76999999999998,113.13552404944676,187.26355,0.7951273,0,Growth,20.5,D
14248.0,2,730.37,2,590,85,56,141,365.185,0.0,418.39,730.37,730.37,0.3399897757045177,1.3399897757045178,0.03508771929824561,0.014084507042253521,0.5720633878884832,365.185,295.0,19.5,418.39,0.20547874048926226,2,0.0,0.0,0,1,1,0.0,0.0,302.58,195.66876488821617,175.92561,0.6593786,0,Growth,18.0,F
14249.0,12,5400.46,8,2382,36,269,305,450.03833333333336,0.0,526.25,2397.68,5400.46,-0.7184140395101553,0.28158596048984474,0.044444444444444446,0.026143790849673203,0.09742736223169292,450.03833333333336,198.5,21.75,1209.95,0.888243513784611,12,0.09742736223169293,0.4870848708487085,6,1,1,0.0,0.0,0.0,874.7614805162375,1128.7107,0.31778303,2,High Value,20.2,D
14252.0,1,350.99,1,111,7,1,7,350.99,350.99,350.99,350.99,350.99,0.0,0.0,0.5,0.125,0.9971590101991534,350.99,111.0,10.0,350.99,0.0,1,0.9971590101991534,0.0,1,1,1,0.0,0.0,0.0,12.842911841266869,179.83522,0.08162223,0,At Risk,21.5,D
14253.0,2,363.40000000000003,2,88,119,130,249,181.70000000000002,0.0,0.0,158.05,363.40000000000003,0.0,0.0,0.015267175572519083,0.008,0.0,181.70000000000002,44.0,6.0,205.35000000000002,0.18306595922344665,2,0.0,0.0,1,1,1,0.0,0.0,0.0,31.206055683924205,84.51346,0.1554396,0,At Risk,15.4,F
14254.0,1,601.03,1,263,58,1,58,601.03,0.0,601.03,601.03,601.03,0.0,0.0,0.5,0.01694915254237288,0.9983389532083119,601.03,263.0,23.0,601.03,0.0,1,0.9983389532083119,1.0,6,1,1,0.0,0.0,0.0,14.010875571310237,152.68062,0.05594111,0,At Risk,18.8,F
14256.0,3,1491.73,2,733,117,203,320,497.24333333333334,0.0,0.0,551.4300000000001,1491.73,0.0,0.0,0.014705882352941176,0.006230529595015576,0.0,497.24333333333334,244.33333333333334,26.666666666666668,940.3000000000001,0.9051791264478025,3,0.0,0.0,3,1,1,4.0,1.0,969.0600000000001,690.4504677458171,435.27744,0.6621467,2,Growth,15.7,F
14257.0,4,2854.73,4,1650,6,269,274,713.6825,388.20000000000005,1009.0100000000001,1665.39,2854.73,0.5364172928899573,1.5364172928899573,0.014814814814814815,0.014545454545454545,0.3533282208051882,713.6825,412.5,33.5,1189.34,0.4738786779798944,4,0.1359372209557626,0.0,0,1,1,1.0,0.2,620.14,540.5768211407267,611.0123,0.87144274,1,Growth,23.2,D
14258.0,16,19381.36,14,10388,21,341,361,1211.335,1217.46,3134.34,8796.2,19381.36,-0.4463327717796307,0.5536672282203693,0.04678362573099415,0.03867403314917127,0.1617109577987407,1211.335,649.25,11.8125,2179.08,0.5268483661890306,16,0.127871941290947,0.0,2,1,1,7.0,0.4117647058823529,7607.82,7340.484163531568,6448.7354,0.98878574,2,VIP,23.4,D
14260.0,3,824.28,2,544,97,78,174,274.76,0.0,0.0,824.28,824.28,0.0,0.0,0.0379746835443038,0.011428571428571429,0.0,274.76,181.33333333333334,17.0,538.8,0.9498340142942906,3,0.0,0.0,2,1,1,0.0,0.0,0.0,64.19289309479836,126.80767,0.29909942,0,At Risk,16.7,F
14263.0,1,322.93,1,171,49,1,49,322.93,0.0,322.93,322.93,322.93,0.0,0.0,0.5,0.02,0.9969129132837341,322.93,171.0,16.0,322.93,0.0,1,0.9969129132837341,0.0,1,1,1,0.0,0.0,0.0,36.27792009160203,73.80279,0.18441838,0,At Risk,19.2,F
14264.0,4,1183.39,4,483,5,233,237,295.8475,332.85,516.5500000000001,516.5500000000001,1183.39,0.0,0.0,0.017094017094017096,0.01680672268907563,0.43613167959878085,295.84749999999997,120.75,15.5,482.58,0.48141480117751945,4,0.2810307415631675,0.2903225806451613,2,1,1,2.0,0.4,115.7,104.84599275267828,304.1495,0.8501439,0,Growth,22.1,D
14265.0,2,843.17,2,385,90,148,238,421.585,0.0,0.0,590.65,843.17,0.0,0.0,0.013422818791946308,0.008368200836820083,0.0,421.585,192.5,24.0,590.65,0.5657891688597734,2,0.0,0.0,2,1,0,0.0,0.0,0.0,81.55059439735487,168.8536,0.13490891,1,At Risk,17.0,F
14266.0,1,40.56,1,24,54,1,54,40.56,0.0,40.56,40.56,40.56,0.0,0.0,0.5,0.01818181818181818,0.9759384023099134,40.56,24.0,1.0,40.56,0.0,1,0.9759384023099134,0.0,3,1,1,0.0,0.0,0.0,16.34330715984447,41.940044,0.102045335,0,At Risk,18.8,F
14268.0,1,354.85,1,147,96,1,96,354.85,0.0,0.0,354.85,354.85,0.0,0.0,0.5,0.010309278350515464,0.0,354.85,147.0,19.0,354.85,0.0,1,0.0,0.0,3,1,1,0.0,0.0,0.0,39.76261068182066,81.02254,0.20251226,0,At Risk,16.5,F
14269.0,1,295.73,1,123,65,1,65,295.73,0.0,295.73,295.73,295.73,0.0,0.0,0.5,0.015151515151515152,0.9966299329356654,295.73,123.0,16.0,295.73,0.0,1,0.0,1.0,6,1,1,1.0,0.5,0.0,44.833911018235085,105.344315,0.28213912,0,At Risk,18.3,F
14271.0,1,101.86,1,60,35,1,35,101.86,0.0,101.86,101.86,101.86,0.0,0.0,0.5,0.027777777777777776,0.9902780478320047,101.86,60.0,28.0,101.86,0.0,1,0.9902780478320047,0.0,1,1,1,0.0,0.0,112.32,55.03822394577969,60.39672,0.48102584,0,Growth,19.9,F
14272.0,2,482.85,2,498,188,20,208,241.425,0.0,0.0,0.0,482.85,0.0,0.0,0.09523809523809523,0.009569377990430622,0.0,241.425,249.0,15.5,308.26,0.3898895057902683,2,0.0,0.0,2,1,1,0.0,0.0,132.09,80.7543223892826,95.122795,0.5894587,0,Growth,11.6,F
14274.0,1,256.6,1,178,312,1,312,256.6,0.0,0.0,0.0,256.6,0.0,0.0,0.5,0.003194888178913738,0.0,256.6,178.0,15.0,256.6,0.0,1,0.0,0.0,4,1,1,0.0,0.0,0.0,7.491533534378618,66.151184,0.057777558,0,At Risk,4.7,F
14275.0,6,1189.3799999999999,5,538,21,212,233,198.23,444.74,813.3,930.18,1189.3799999999999,5.907872412623006,6.907872412623006,0.028169014084507043,0.021367521367521368,0.6832272047581445,198.23,89.66666666666667,3.8333333333333335,443.64,0.8657267812715822,6,0.3736117878324569,0.34782608695652173,1,1,1,0.0,0.0,0.0,27.514409835230936,205.25363,0.14687611,0,At Risk,32.2,D
14276.0,4,982.94,3,662,33,254,286,245.735,0.0,334.7,675.05,982.94,-0.016551926175479813,0.9834480738245202,0.01568627450980392,0.010452961672473868,0.3401630180702075,245.735,165.5,14.25,334.7,0.6250596121269845,4,0.3401630180702075,0.0,3,1,1,6.0,1.2,341.2,327.3436068254996,686.6951,0.89894396,1,Growth,20.4,D
14277.0,5,12637.16,4,87828,37,315,352,2527.432,0.0,389.38,12270.22,12637.16,-0.9671448193209133,0.03285518067908674,0.015822784810126583,0.0113314447592068,0.030809864727143824,2527.432,17565.6,30.6,11880.84,2.06805503755651,5,0.047855067509827376,0.6129032258064516,6,1,0,5.0,0.8333333333333334,1629.03,1482.7621874794713,2076.4836,0.91770226,2,VIP,19.3,F
14278.0,1,205.83,1,131,35,1,35,205.83,0.0,205.83,205.83,205.83,0.0,0.0,0.5,0.027777777777777776,0.9951651114441812,205.83,131.0,13.0,205.83,0.0,1,0.9951651114441812,0.0,1,1,1,0.0,0.0,0.0,15.739752676096487,60.39672,0.14390391,0,At Risk,19.9,F
14279.0,2,191.86,2,46,146,161,307,95.93,0.0,0.0,81.36,191.86,0.0,0.0,0.012345679012345678,0.006493506493506494,0.0,95.93,23.0,1.5,110.5,0.2125770308859589,2,0.0,0.0,2,1,1,0.0,0.0,0.0,8.751293395326911,72.287186,0.061234728,0,At Risk,13.9,F
14281.0,1,245.15,1,45,34,1,34,245.15,0.0,245.15,245.15,245.15,0.0,0.0,0.5,0.02857142857142857,0.9959374365224457,245.15,45.0,7.0,245.15,0.0,1,0.9959374365224457,0.0,2,1,1,0.0,0.0,0.0,29.30713267648116,59.152035,0.15327655,0,At Risk,20.0,D
14282.0,10,3549.32,10,2510,7,281,288,354.932,748.4200000000001,1240.92,1876.27,3549.32,0.9516303920798304,1.9516303920798304,0.03546099290780142,0.03460207612456748,0.34952342324072194,354.932,251.0,8.5,897.0,0.655543732129645,10,0.26051736181527296,0.058823529411764705,2,1,1,1.0,0.09090909090909091,1781.28,1700.2446373837665,1295.7295,0.987045,2,High Value,24.7,D
14283.0,4,628.4399999999999,4,550,89,107,195,157.10999999999999,0.0,140.99,395.39,628.4399999999999,-0.4440485512920908,0.5559514487079091,0.037037037037037035,0.02040816326530612,0.22399275546517544,157.11,137.5,10.25,233.05,0.3594282513900084,4,0.0,0.0,3,1,1,0.0,0.0,0.0,49.272772156317615,125.946686,0.24920793,0,At Risk,16.5,F
14284.0,1,704.4,1,349,279,1,279,704.4,0.0,0.0,0.0,704.4,0.0,0.0,0.5,0.0035714285714285713,0.0,704.4,349.0,35.0,704.4,0.0,1,0.0,0.0,2,1,1,1.0,0.5,0.0,111.3193166528581,164.85086,0.22387025,1,At Risk,6.5,F
14285.0,4,1374.41,4,413,139,218,357,343.6025,0.0,0.0,742.86,1374.41,0.0,0.0,0.0182648401826484,0.0111731843575419,0.0,343.60249999999996,103.25,8.25,742.86,0.7866945828435606,4,0.10993085698082752,0.0,2,1,1,1.0,0.2,0.0,65.79553748948456,243.96048,0.27243865,0,At Risk,14.6,F
14286.0,4,3851.0099999999998,3,4457,30,332,361,962.7524999999999,0.0,1237.99,1237.99,3851.0099999999998,0.0,0.0,0.012012012012012012,0.008287292817679558,0.321388054548145,962.7525,1114.25,54.75,1610.52,0.5885237743390379,4,0.7394866576151152,0.3881278538812785,6,1,1,5.0,1.0,2050.08,1822.3378473639896,1272.297,0.93508446,2,High Value,21.0,D
14290.0,3,2201.91,3,685,39,319,357,733.9699999999999,0.0,816.8,816.8,2201.91,0.0,0.0,0.009375,0.008379888268156424,0.3707822834341848,733.9699999999999,228.33333333333334,16.666666666666668,870.63,0.2612079117570123,3,0.7660004267083085,0.0,1,1,1,6.0,1.5,777.5600000000001,674.5712920007645,751.8603,0.87040806,1,Growth,20.2,D
14291.0,12,4020.85,7,3397,6,350,356,335.0708333333333,496.63,1432.79,1961.03,4020.85,1.7091489683319476,2.7091489683319474,0.03418803418803419,0.0196078431372549,0.35625147631065307,335.0708333333333,283.0833333333333,21.416666666666668,1031.3700000000001,0.8193668894367697,12,0.31310217934532614,0.27626459143968873,6,1,1,2.0,0.15384615384615385,1613.46,1467.9073992322665,1176.8008,0.9686413,2,High Value,26.4,D
14292.0,7,4354.32,5,1766,36,221,256,622.0457142857142,0.0,2487.99,3253.29,4354.32,2.2480621166644914,3.2480621166644914,0.03153153153153153,0.019455252918287938,0.5712530881772178,622.0457142857142,252.28571428571428,13.285714285714286,1387.95,0.7612443793883064,7,0.3186792244886713,0.24731182795698925,4,1,1,11.0,1.375,1125.21,1347.6740757976222,1700.1942,0.9550756,2,High Value,25.4,D
14293.0,5,1856.45,4,849,9,347,355,371.29,597.1,597.1,597.1,1856.45,0.0,0.0,0.014367816091954023,0.011235955056179775,0.32146221970981725,371.29,169.8,11.6,737.7,0.6493074550579591,5,0.824544402271932,0.41379310344827586,3,1,1,1.0,0.16666666666666666,508.02000000000004,415.2172154787622,323.8252,0.80213886,1,Growth,22.0,D
14294.0,1,375.34,1,190,33,1,33,375.34,0.0,375.34,375.34,375.34,0.0,0.0,0.5,0.029411764705882353,0.9973428282935644,375.34,190.0,23.0,375.34,0.0,1,0.9973428282935644,0.0,3,1,1,0.0,0.0,0.0,20.362309407665975,88.0231,0.11965593,0,At Risk,20.1,D
14295.0,3,2186.71,3,944,64,292,356,728.9033333333333,0.0,866.96,1597.8600000000001,2186.71,0.18589971307555686,1.1858997130755569,0.010238907849829351,0.008403361344537815,0.39628652792189095,728.9033333333333,314.6666666666667,22.0,866.96,0.19052625793736927,3,0.26916273180631806,0.0,0,1,1,3.0,0.75,0.0,394.60492075922957,634.65106,0.31325147,2,Growth,19.2,F
14296.0,2,456.40000000000003,2,314,47,153,200,228.20000000000002,0.0,288.15,288.15,456.40000000000003,0.0,0.0,0.012987012987012988,0.009950248756218905,0.6299737647573239,228.2,157.0,13.5,288.15,0.3699044636311825,2,0.629973764757324,0.0,3,1,1,1.0,0.3333333333333333,0.0,49.757480529660825,141.22354,0.22016965,0,At Risk,19.4,F
14298.0,38,39667.19,20,41929,1,353,354,1043.8734210526316,3221.04,12790.24,20730.86,39667.19,0.6106587824650386,1.6106587824650387,0.10734463276836158,0.056338028169014086,0.32243064278960043,1043.8734210526316,1103.3947368421052,32.28947368421053,6361.97,1.1593890827086917,38,0.2671936884440656,0.0,4,1,1,2.0,0.05128205128205128,26808.63,25780.389542191755,26208.133,0.9679414,2,VIP,32.4,D
14299.0,18,10104.63,16,5987,13,351,363,561.3683333333333,1411.3600000000001,2692.54,5094.94,10104.63,0.12072064575185149,1.1207206457518515,0.05113636363636364,0.04395604395604396,0.26643959852082455,561.3683333333333,332.6111111111111,10.666666666666666,2052.12,0.9063332585902397,18,0.4739565964714718,0.14583333333333334,2,1,1,14.0,0.7368421052631579,1565.94,1798.4340465588612,2224.4893,0.99638486,2,VIP,24.5,D
14301.0,3,1352.04,3,1080,42,251,292,450.68,0.0,423.42,423.42,1352.04,0.0,0.0,0.011904761904761904,0.010238907849829351,0.3129397504877905,450.68,360.0,13.333333333333334,621.37,0.35163024810268195,3,0.3129397504877905,0.4,6,1,1,3.0,0.75,0.0,205.87325329823761,402.9872,0.36403605,1,Growth,19.9,F
14302.0,3,742.9000000000001,3,298,56,307,363,247.63333333333335,0.0,271.65000000000003,271.65000000000003,742.9000000000001,0.0,0.0,0.00974025974025974,0.008241758241758242,0.365170049737868,247.63333333333335,99.33333333333333,9.333333333333334,356.65000000000003,0.4938968887585482,3,0.519223013845947,0.0,0,1,1,0.0,0.0,0.0,81.06478258764992,103.270325,0.39255628,0,Growth,19.1,F
14303.0,2,277.94,2,218,33,28,60,138.97,0.0,277.94,277.94,277.94,0.0,0.0,0.06896551724137931,0.03278688524590164,0.9964149996414999,138.97,109.0,11.0,162.6,0.23875020703633798,2,0.9964149996414999,0.0,3,1,1,0.0,0.0,0.0,44.0480603934252,72.87417,0.3715593,0,Growth,20.2,D
14304.0,2,1341.56,2,636,5,191,196,670.78,669.59,669.59,669.59,1341.56,0.0,0.0,0.010416666666666666,0.01015228426395939,0.4987412108211179,670.78,318.0,35.5,671.97,0.002505156657274673,2,0.4987412108211177,0.0,1,1,1,2.0,0.6666666666666666,383.45,251.5870455426375,380.99487,0.652207,1,Growth,21.9,D
14306.0,4,1058.0800000000002,4,990,4,299,303,264.52000000000004,604.8000000000001,604.8000000000001,756.0000000000001,1058.0800000000002,2.9802890932982917,3.9802890932982917,0.013333333333333334,0.013157894736842105,0.5710616761717717,264.52000000000004,247.5,3.25,302.40000000000003,0.2845240180493755,4,0.5710616761717717,0.7692307692307693,6,1,1,1.0,0.2,0.0,41.53736868515239,311.24777,0.22300743,0,At Risk,27.5,D
14307.0,4,1292.2,4,758,134,224,358,323.05,0.0,0.0,255.44,1292.2,0.0,0.0,0.017777777777777778,0.011142061281337047,0.0,323.05,189.5,20.5,511.22999999999996,0.3907730316967113,4,0.18721002165171668,0.0,0,1,1,1.0,0.2,1694.98,317.98826029980773,238.03024,0.5424765,1,Growth,14.9,F
14309.0,2,1428.28,2,950,39,138,176,714.14,0.0,764.04,1428.28,1428.28,0.15002104503637778,1.1500210450363777,0.014388489208633094,0.011299435028248588,0.5345628568230157,714.14,475.0,36.0,764.04,0.09867893945579524,2,0.5345628568230157,0.0,0,1,1,1.0,0.3333333333333333,935.88,729.4035414297832,488.303,0.6264099,2,Growth,20.3,D
14310.0,1,492.1,1,230,58,1,58,492.1,0.0,492.1,492.1,492.1,0.0,0.0,0.5,0.01694915254237288,0.9979720137903062,492.1,230.0,22.0,492.1,0.0,1,0.9979720137903062,1.0,6,1,1,0.0,0.0,0.0,32.32361825470889,128.84576,0.14387587,0,At Risk,18.8,F
14311.0,1,206.19,1,89,193,1,193,206.19,0.0,0.0,0.0,206.19,0.0,0.0,0.5,0.005154639175257732,0.0,206.19,89.0,11.0,206.19,0.0,1,0.0,0.0,4,1,1,1.0,0.5,310.26,152.4990488638723,102.41282,0.530247,0,Growth,11.2,F
14312.0,5,1478.7,5,892,4,126,130,295.74,525.57,693.37,1478.7,1478.7,-0.11694835501634178,0.8830516449836582,0.03937007874015748,0.03816793893129771,0.4685882273433804,295.74,178.4,18.6,785.33,0.9227859125174812,5,0.46858822734338057,0.0,4,1,1,0.0,0.0,594.02,462.05520512494695,383.4907,0.78446704,1,Growth,22.1,D
14314.0,1,109.80000000000001,1,36,56,1,56,109.80000000000001,0.0,109.80000000000001,109.80000000000001,109.80000000000001,0.0,0.0,0.5,0.017543859649122806,0.9909747292418772,109.80000000000001,36.0,2.0,109.80000000000001,0.0,1,0.9909747292418772,0.0,1,1,1,1.0,0.5,0.0,74.67298054955245,100.917404,0.40833306,0,Growth,18.8,F
14315.0,2,716.69,2,323,190,71,260,358.345,0.0,0.0,0.0,716.69,0.0,0.0,0.027777777777777776,0.007662835249042145,0.0,358.345,161.5,16.0,365.43,0.027883240588886415,2,0.0,0.0,0,1,1,2.0,0.6666666666666666,530.4,390.8333845382476,251.63133,0.7325621,1,Growth,11.5,F
14316.0,5,1370.34,4,4494,48,209,256,274.068,0.0,306.24,620.64,1370.34,-0.025871908687381005,0.974128091312619,0.023809523809523808,0.01556420233463035,0.22331442238977936,274.068,898.8,6.2,385.38,0.5537779421137743,5,0.22331442238977928,0.0,4,1,1,1.0,0.16666666666666666,0.0,244.62635422886888,403.4042,0.4248857,1,Growth,19.7,F
14318.0,1,158.02,1,152,86,1,86,158.02,0.0,158.02,158.02,158.02,0.0,0.0,0.5,0.011494252873563218,0.9937114828323481,158.02,152.0,9.0,158.02,0.0,1,0.0,1.0,6,1,1,0.0,0.0,0.0,19.972120345908706,64.9065,0.120763086,0,At Risk,17.1,F
14319.0,1,494.85,1,329,50,1,50,494.85,0.0,494.85,494.85,494.85,0.0,0.0,0.5,0.0196078431372549,0.9979832610668549,494.85,329.0,26.0,494.85,0.0,1,0.9979832610668549,0.0,0,1,1,1.0,0.5,0.0,133.61525233655357,192.05536,0.29682413,1,At Risk,19.2,F
14320.0,3,868.96,3,388,172,142,313,289.65333333333336,0.0,0.0,306.75,868.96,0.0,0.0,0.02097902097902098,0.009554140127388535,0.0,289.65333333333336,129.33333333333334,16.666666666666668,345.99,0.22897681821434518,3,0.0,0.0,4,1,1,2.0,0.5,477.79,334.4134363523608,234.96548,0.6947413,1,Growth,12.6,F
14321.0,2,687.3100000000001,2,869,57,42,99,343.65500000000003,0.0,310.19,687.3100000000001,687.3100000000001,-0.177007299270073,0.822992700729927,0.046511627906976744,0.02,0.45065450160538123,343.655,434.5,28.0,377.12,0.13731603158177202,2,0.45065450160538123,0.0,0,1,1,1.0,0.3333333333333333,326.82,189.79224513320332,254.44934,0.5917755,0,Growth,18.6,F
14322.0,4,474.1,4,158,55,231,285,118.525,0.0,320.5,320.5,474.1,0.0,0.0,0.017241379310344827,0.013986013986013986,0.6745948221427067,118.525,39.5,3.25,304.7,1.102800878244289,4,0.6745948221427067,0.0,1,1,1,2.0,0.4,0.0,53.649819630641105,269.39697,0.24249409,0,At Risk,19.2,F
14324.0,2,701.61,2,402,35,284,319,350.805,0.0,339.8,339.8,701.61,0.0,0.0,0.007017543859649123,0.00625,0.48362533980444344,350.805,201.0,20.5,361.81,0.044238769357786,2,0.4836253398044434,0.0,4,1,1,0.0,0.0,0.0,73.37990438669021,129.023,0.2680898,0,At Risk,20.1,D
14325.0,1,245.48000000000002,1,320,195,1,195,245.48000000000002,0.0,0.0,0.0,245.48000000000002,0.0,0.0,0.5,0.00510204081632653,0.0,245.48000000000002,320.0,18.0,245.48000000000002,0.0,1,0.0,0.0,2,1,1,0.0,0.0,0.0,92.32257969839702,94.20769,0.18352519,1,At Risk,11.1,F
14326.0,2,757.13,2,469,89,70,158,378.565,0.0,449.68,757.13,757.13,0.4611120116712596,1.4611120116712597,0.028169014084507043,0.012578616352201259,0.5931436561011963,378.565,234.5,24.5,449.68,0.2649659412436939,2,0.0,0.0,3,1,1,1.0,0.3333333333333333,183.85,110.6513421350246,217.5708,0.5767322,0,Growth,18.0,F
14327.0,5,1583.28,5,1157,8,319,326,316.656,314.96,637.96,637.96,1583.28,0.0,0.0,0.015625,0.01529051987767584,0.40268134420683216,316.656,231.4,18.8,328.62,0.028375505733503916,5,0.198803241851188,0.0,2,1,1,0.0,0.0,0.0,254.13610712398076,328.4853,0.45275235,1,Growth,22.1,D
14329.0,8,4912.38,8,2826,1,349,349,614.0475,562.19,1683.47,2675.75,4912.38,0.6958662210051547,1.6958662210051547,0.022857142857142857,0.022857142857142857,0.342629717221139,614.0475,353.25,36.75,1121.28,0.4510754401337477,8,0.40789029140835836,0.0,0,1,1,13.0,1.4444444444444444,2125.6,2011.26117458097,2074.4539,0.9608297,2,High Value,24.5,D
14330.0,1,200.63,1,103,249,1,249,200.63,0.0,0.0,0.0,200.63,0.0,0.0,0.5,0.004,0.0,200.63,103.0,13.0,200.63,0.0,1,0.0,0.0,4,1,1,0.0,0.0,0.0,19.48291230830864,60.647465,0.16567451,0,At Risk,8.1,F
14332.0,2,1077.2,2,412,7,36,42,538.6,515.7,1077.2,1077.2,1077.2,0.0,0.0,0.05405405405405406,0.046511627906976744,0.9990725282878872,538.6,206.0,18.5,561.5,0.06001758817335775,2,0.9990725282878872,0.0,1,1,1,0.0,0.0,0.0,73.0381257847348,338.94128,0.13579486,1,At Risk,21.8,D
14334.0,4,1766.27,4,1255,51,144,194,441.5675,0.0,557.84,1289.38,1766.27,-0.23712015726103686,0.7628798427389631,0.027586206896551724,0.020512820512820513,0.3156506928765837,441.5675,313.75,24.0,557.84,0.23289461357813285,4,0.3156506928765837,0.3333333333333333,6,1,1,2.0,0.4,1678.23,1287.7545235303041,637.41724,0.8694231,2,Growth,19.1,F
14338.0,1,339.88,1,287,162,1,162,339.88,0.0,0.0,339.88,339.88,0.0,0.0,0.5,0.006134969325153374,0.0,339.88,287.0,19.0,339.88,0.0,1,0.0,0.0,0,1,1,2.0,1.0,579.97,341.9321058577807,255.86435,0.59071666,1,Growth,12.9,F
14339.0,1,310.75,1,288,54,1,54,310.75,0.0,310.75,310.75,310.75,0.0,0.0,0.5,0.01818181818181818,0.9967923015236567,310.75,288.0,9.0,310.75,0.0,1,0.9967923015236567,0.0,3,1,1,3.0,1.5,309.52,251.1144635630808,225.74695,0.8235818,0,Growth,18.9,F
14341.0,10,2285.04,7,1416,46,319,364,228.504,0.0,695.37,1043.43,2285.04,0.9949865352661433,1.9949865352661433,0.03125,0.019178082191780823,0.3041810292033385,228.504,141.6,13.7,348.06,0.5226108190979358,10,0.41189567986561915,0.16058394160583941,1,1,1,2.0,0.18181818181818182,703.15,667.2662042428456,669.9476,0.9451545,1,Growth,22.4,D
